GameId,VisitingTeam,Inning,IsHomeAtBat,Outs,Balls,Strikes,PitchSequence,VisitorScore,HomeScore,BatterId,BattingHand,ResponsibleBatterId,ResponsibleBattingHand,PItcherId,PitcherHand,ResponsiblePitcher,ResponsiblePitcherHand,CatcherId,FirstBaseId,SecondBaseId,ThirdBaseId,ShortstopId,LeftFieldId,CenterFieldId,RightFieldId,RunnerOnFirstId,RunnerOnSecondId,RunnerOnThirdId,EventDescription,IsLeadOff,IsPinchHit,DefensePosition,LineupPosition,EventType,IsBatterEvent,IsAtBat,HitValue,IsSacHit,IsSacFly,OutsOnPlay,IsDoublePlay,IsTriplePlay,RbiOnPlay,IsWildPitch,IsPassedBall,FieldedByPosition,BattedBallType,IsBunt,IsFoul,HitLocation,NumberOfErrors,FirstErrorPlayer,FirstErrorType,SecondErrorPlayer,SecondErrorType,ThirdErrorPlayer,ThirdErrorType,BatterDestination,RunnerOnFirstDestination,RunnerOnSecondDestination,RunnerOnThirdDestination,PlayOnBatter,PlayOnRunnerOnFirst,PlayOnRunnerOnSecond,PlayOnRunnerOnThird,DoesRunnerOnFirstSteal,DoesRunnerOnSecondSteal,DoesRunnerOnThirdSteal,IsRunnerOnFirstCaughtStealing,IsRunnerOnSecondCaughtStealing,IsRunnerOnThirdCaughtStealing,IsPitchoutForRunnerOnFirst,IsPitchoutForRunnerOnSecond,IsPitchoutForRunnerOnThird,RespForFirstPitcherId,RespForSecondPitcherId,RespForThirdPitcherId,IsNewGame,IsEndGame,IsPinchRunnerOnFirst,IsPinchRunnerOnSecond,IsPinchRunnerOnThird,PlayerIdRemovedForPinchRunnerOnFirst,PlayerIdRemovedForPinchRunnerOnSecond,PlayerIdRemovedForPinchRunnerOnThird,BatterIdRemovedForPinchRunner,PositionOfBatterRemovedForPinchRunner,FieldPositionWithFirstPutOut,FieldPositionWithSecondPutOut,FieldPositionWIthThirdPutOut,FieldPositionWithFirstAssist,FieldPositionWithSecondAssist,FIeldPositionWithThirdAssist,FieldPositionWithFourthAssist,FieldPositionWithFifthAssist,EventNumber
SFN201505080,MIA,1,1,1,2,2,CBBCX,0,0,panij002,L,panij002,L,cosaj001,R,cosaj001,R,realj001,morsm001,solad001,pradm001,hecha001,yelic001,ozunm001,stanm004,,,,53/G,F,F,4,2,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,53,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,5,0,0,0,0,5
SFN201505080,MIA,1,1,2,2,1,BFBX,0,0,pagaa001,L,pagaa001,L,cosaj001,R,cosaj001,R,realj001,morsm001,solad001,pradm001,hecha001,yelic001,ozunm001,stanm004,,,,63/G,F,F,8,3,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,63,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,6
SFN201505080,MIA,2,0,0,3,2,BBCCBX,0,0,ozunm001,R,ozunm001,R,linct001,R,linct001,R,poseb001,beltb001,panij002,mcgec001,crawb001,aokin001,pagaa001,maxwj002,,,,S7/G,T,F,8,4,20,T,T,1,F,F,0,F,F,0,F,F,7,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,7
SFN201505080,MIA,2,0,0,1,2,1BFFX,0,0,realj001,R,realj001,R,linct001,R,linct001,R,poseb001,beltb001,panij002,mcgec001,crawb001,aokin001,pagaa001,maxwj002,ozunm001,,,8/L,F,F,2,5,2,T,T,0,F,F,1,F,F,0,F,F,8,L,F,F,,0,0,N,0,N,0,N,0,1,0,0,8,,,,F,F,F,F,F,F,F,F,F,linct001,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,8
SFN201505080,MIA,2,0,1,3,1,FB*BBB,0,0,morsm001,R,morsm001,R,linct001,R,linct001,R,poseb001,beltb001,panij002,mcgec001,crawb001,aokin001,pagaa001,maxwj002,ozunm001,,,W.1-2,F,F,3,6,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,2,0,0,,,,,F,F,F,F,F,F,F,F,F,linct001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,9
SFN201505080,MIA,2,0,1,2,2,*BBCSS,0,0,hecha001,R,hecha001,R,linct001,R,linct001,R,poseb001,beltb001,panij002,mcgec001,crawb001,aokin001,pagaa001,maxwj002,morsm001,ozunm001,,K,F,F,6,7,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,2,0,2,,,,F,F,F,F,F,F,F,F,F,linct001,linct001,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,10
SFN201505080,MIA,2,0,2,2,1,CBBX,0,0,solad001,R,solad001,R,linct001,R,linct001,R,poseb001,beltb001,panij002,mcgec001,crawb001,aokin001,pagaa001,maxwj002,morsm001,ozunm001,,8/F,F,F,4,8,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,1,2,0,8,,,,F,F,F,F,F,F,F,F,F,linct001,linct001,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,11
SFN201505080,MIA,2,1,0,0,0,X,0,0,poseb001,R,poseb001,R,cosaj001,R,cosaj001,R,realj001,morsm001,solad001,pradm001,hecha001,yelic001,ozunm001,stanm004,,,,S8/L,T,F,2,4,20,T,T,1,F,F,0,F,F,0,F,F,8,L,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,12
SFN201505080,MIA,2,1,0,0,1,CX,0,0,beltb001,L,beltb001,L,cosaj001,R,cosaj001,R,realj001,morsm001,solad001,pradm001,hecha001,yelic001,ozunm001,stanm004,poseb001,,,D7/F.1-3,F,F,3,5,21,T,T,2,F,F,0,F,F,0,F,F,7,F,F,F,,0,0,N,0,N,0,N,2,3,0,0,,,,,F,F,F,F,F,F,F,F,F,cosaj001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,13
SFN201505080,MIA,2,1,0,3,2,BF*BSFF*BFFB,0,0,maxwj002,R,maxwj002,R,cosaj001,R,cosaj001,R,realj001,morsm001,solad001,pradm001,hecha001,yelic001,ozunm001,stanm004,,beltb001,poseb001,W,F,F,9,6,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,2,3,,,,,F,F,F,F,F,F,F,F,F,,cosaj001,cosaj001,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,14
